"","locus_tag","pathway_id","pathway_name"
"465","PA14_05840","path:pau00380","Tryptophan metabolism"
"466","PA14_05840","path:pau01100","Metabolic pathways"
"467","PA14_05840","path:pau01110","Biosynthesis of secondary metabolites"
"468","PA14_05840","path:pau01120","Microbial metabolism in diverse environments"
"469","PA14_06060","path:pau02020","Two-component system"
"470","PA14_06070","path:pau02020","Two-component system"
"471","PA14_06170","path:pau02020","Two-component system"
"472","PA14_06180","path:pau02020","Two-component system"
"473","PA14_06190","path:pau00480","Glutathione metabolism"
"474","PA14_06190","path:pau01100","Metabolic pathways"
"475","PA14_06270","path:pau00362","Benzoate degradation"
"476","PA14_06270","path:pau01100","Metabolic pathways"
"477","PA14_06270","path:pau01120","Microbial metabolism in diverse environments"
"478","PA14_06270","path:pau01220","Degradation of aromatic compounds"
"479","PA14_06290","path:pau00620","Pyruvate metabolism"
"480","PA14_06290","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"481","PA14_06290","path:pau01100","Metabolic pathways"
"482","PA14_06290","path:pau01110","Biosynthesis of secondary metabolites"
"483","PA14_06290","path:pau01120","Microbial metabolism in diverse environments"
"484","PA14_06290","path:pau01200","Carbon metabolism"
"485","PA14_06420","path:pau00480","Glutathione metabolism"
"486","PA14_06420","path:pau01100","Metabolic pathways"
"487","PA14_06430","path:pau00061","Fatty acid biosynthesis"
"488","PA14_06430","path:pau00620","Pyruvate metabolism"
"489","PA14_06430","path:pau00640","Propanoate metabolism"
"490","PA14_06430","path:pau00720","Other carbon fixation pathways"
"491","PA14_06430","path:pau01100","Metabolic pathways"
"492","PA14_06430","path:pau01110","Biosynthesis of secondary metabolites"
"493","PA14_06430","path:pau01120","Microbial metabolism in diverse environments"
"494","PA14_06430","path:pau01200","Carbon metabolism"
"495","PA14_06430","path:pau01212","Fatty acid metabolism"
"496","PA14_06450","path:pau00061","Fatty acid biosynthesis"
"497","PA14_06450","path:pau00620","Pyruvate metabolism"
"498","PA14_06450","path:pau00640","Propanoate metabolism"
"499","PA14_06450","path:pau00720","Other carbon fixation pathways"
"500","PA14_06450","path:pau01100","Metabolic pathways"
"501","PA14_06450","path:pau01110","Biosynthesis of secondary metabolites"
"502","PA14_06450","path:pau01120","Microbial metabolism in diverse environments"
"503","PA14_06450","path:pau01200","Carbon metabolism"
"504","PA14_06450","path:pau01212","Fatty acid metabolism"
"505","PA14_06500","path:pau00780","Biotin metabolism"
"506","PA14_06500","path:pau01100","Metabolic pathways"
"507","PA14_06500","path:pau01240","Biosynthesis of cofactors"
"508","PA14_06510","path:pau00780","Biotin metabolism"
"509","PA14_06510","path:pau01100","Metabolic pathways"
"510","PA14_06510","path:pau01240","Biosynthesis of cofactors"
"511","PA14_06530","path:pau00780","Biotin metabolism"
"512","PA14_06530","path:pau01100","Metabolic pathways"
"513","PA14_06530","path:pau01240","Biosynthesis of cofactors"
"514","PA14_06540","path:pau00780","Biotin metabolism"
"515","PA14_06540","path:pau01100","Metabolic pathways"
"516","PA14_06540","path:pau01240","Biosynthesis of cofactors"
"517","PA14_06570","path:pau00780","Biotin metabolism"
"518","PA14_06570","path:pau01100","Metabolic pathways"
"519","PA14_06570","path:pau01240","Biosynthesis of cofactors"
"520","PA14_06600","path:pau00920","Sulfur metabolism"
"521","PA14_06600","path:pau01100","Metabolic pathways"
"522","PA14_06600","path:pau01120","Microbial metabolism in diverse environments"
"523","PA14_06620","path:pau00920","Sulfur metabolism"
"524","PA14_06620","path:pau01100","Metabolic pathways"
"525","PA14_06620","path:pau01120","Microbial metabolism in diverse environments"
"526","PA14_06640","path:pau00920","Sulfur metabolism"
"527","PA14_06640","path:pau01100","Metabolic pathways"
"528","PA14_06640","path:pau01120","Microbial metabolism in diverse environments"
"529","PA14_06650","path:pau00860","Porphyrin metabolism"
"530","PA14_06650","path:pau01110","Biosynthesis of secondary metabolites"
"531","PA14_06660","path:pau00860","Porphyrin metabolism"
"532","PA14_06660","path:pau01100","Metabolic pathways"
"533","PA14_06660","path:pau01110","Biosynthesis of secondary metabolites"
"534","PA14_06660","path:pau01120","Microbial metabolism in diverse environments"
"535","PA14_06660","path:pau01240","Biosynthesis of cofactors"
"536","PA14_06680","path:pau00860","Porphyrin metabolism"
"537","PA14_06680","path:pau01100","Metabolic pathways"
"538","PA14_06680","path:pau01110","Biosynthesis of secondary metabolites"
"539","PA14_06680","path:pau01240","Biosynthesis of cofactors"
"540","PA14_06690","path:pau00860","Porphyrin metabolism"
"541","PA14_06690","path:pau01100","Metabolic pathways"
"542","PA14_06690","path:pau01110","Biosynthesis of secondary metabolites"
"543","PA14_06690","path:pau01240","Biosynthesis of cofactors"
"544","PA14_06700","path:pau00860","Porphyrin metabolism"
"545","PA14_06700","path:pau01100","Metabolic pathways"
"546","PA14_06700","path:pau01110","Biosynthesis of secondary metabolites"
"547","PA14_06700","path:pau01240","Biosynthesis of cofactors"
"548","PA14_06710","path:pau00860","Porphyrin metabolism"
"549","PA14_06710","path:pau01100","Metabolic pathways"
"550","PA14_06710","path:pau01110","Biosynthesis of secondary metabolites"
"551","PA14_06710","path:pau01240","Biosynthesis of cofactors"
"552","PA14_06740","path:pau00190","Oxidative phosphorylation"
"553","PA14_06740","path:pau01100","Metabolic pathways"
"554","PA14_06740","path:pau02020","Two-component system"
"555","PA14_06750","path:pau00910","Nitrogen metabolism"
"556","PA14_06750","path:pau01100","Metabolic pathways"
"557","PA14_06750","path:pau01120","Microbial metabolism in diverse environments"
"558","PA14_06750","path:pau01310","Nitrogen cycle"
"559","PA14_06810","path:pau00910","Nitrogen metabolism"
"560","PA14_06810","path:pau01100","Metabolic pathways"
"561","PA14_06810","path:pau01120","Microbial metabolism in diverse environments"
"562","PA14_06810","path:pau01310","Nitrogen cycle"
"563","PA14_06830","path:pau00910","Nitrogen metabolism"
"564","PA14_06830","path:pau01100","Metabolic pathways"
"565","PA14_06830","path:pau01120","Microbial metabolism in diverse environments"
"566","PA14_06830","path:pau01310","Nitrogen cycle"
"567","PA14_06920","path:pau00220","Arginine biosynthesis"
"568","PA14_06920","path:pau00300","Lysine biosynthesis"
"569","PA14_06920","path:pau01100","Metabolic pathways"
"570","PA14_06920","path:pau01110","Biosynthesis of secondary metabolites"
"571","PA14_06920","path:pau01120","Microbial metabolism in diverse environments"
"572","PA14_06920","path:pau01210","2-Oxocarboxylic acid metabolism"
"573","PA14_06920","path:pau01230","Biosynthesis of amino acids"
"574","PA14_07090","path:pau00270","Cysteine and methionine metabolism"
"575","PA14_07090","path:pau00670","One carbon pool by folate"
"576","PA14_07090","path:pau00999","Biosynthesis of various plant secondary metabolites"
"577","PA14_07090","path:pau01100","Metabolic pathways"
"578","PA14_07090","path:pau01110","Biosynthesis of secondary metabolites"
"579","PA14_07090","path:pau01230","Biosynthesis of amino acids"
"580","PA14_07090","path:pau01240","Biosynthesis of cofactors"
"581","PA14_07130","path:pau00030","Pentose phosphate pathway"
"582","PA14_07130","path:pau00710","Carbon fixation by Calvin cycle"
"583","PA14_07130","path:pau01100","Metabolic pathways"
"584","PA14_07130","path:pau01110","Biosynthesis of secondary metabolites"
"585","PA14_07130","path:pau01120","Microbial metabolism in diverse environments"
"586","PA14_07130","path:pau01200","Carbon metabolism"
"587","PA14_07130","path:pau01230","Biosynthesis of amino acids"
"588","PA14_07170","path:pau00750","Vitamin B6 metabolism"
"589","PA14_07170","path:pau01100","Metabolic pathways"
"590","PA14_07170","path:pau01240","Biosynthesis of cofactors"
"591","PA14_07190","path:pau00010","Glycolysis / Gluconeogenesis"
"592","PA14_07190","path:pau00710","Carbon fixation by Calvin cycle"
"593","PA14_07190","path:pau01100","Metabolic pathways"
"594","PA14_07190","path:pau01110","Biosynthesis of secondary metabolites"
"595","PA14_07190","path:pau01120","Microbial metabolism in diverse environments"
"596","PA14_07190","path:pau01200","Carbon metabolism"
"597","PA14_07190","path:pau01230","Biosynthesis of amino acids"
"598","PA14_07230","path:pau00010","Glycolysis / Gluconeogenesis"
"599","PA14_07230","path:pau00030","Pentose phosphate pathway"
"600","PA14_07230","path:pau00051","Fructose and mannose metabolism"
"601","PA14_07230","path:pau00680","Methane metabolism"
"602","PA14_07230","path:pau00710","Carbon fixation by Calvin cycle"
"603","PA14_07230","path:pau01100","Metabolic pathways"
"604","PA14_07230","path:pau01110","Biosynthesis of secondary metabolites"
"605","PA14_07230","path:pau01120","Microbial metabolism in diverse environments"
"606","PA14_07230","path:pau01200","Carbon metabolism"
"607","PA14_07230","path:pau01230","Biosynthesis of amino acids"
"608","PA14_07290","path:pau00240","Pyrimidine metabolism"
"609","PA14_07290","path:pau01100","Metabolic pathways"
"610","PA14_07290","path:pau01232","Nucleotide metabolism"
"611","PA14_07520","path:pau02040","Flagellar assembly"
"612","PA14_07530","path:pau03030","DNA replication"
"613","PA14_07560","path:pau03010","Ribosome"
"614","PA14_07580","path:pau00561","Glycerolipid metabolism"
"615","PA14_07580","path:pau00564","Glycerophospholipid metabolism"
"616","PA14_07580","path:pau01100","Metabolic pathways"
"617","PA14_07580","path:pau01110","Biosynthesis of secondary metabolites"
"618","PA14_07590","path:pau00790","Folate biosynthesis"
"619","PA14_07590","path:pau01100","Metabolic pathways"
"620","PA14_07590","path:pau01240","Biosynthesis of cofactors"
"621","PA14_07600","path:pau00790","Folate biosynthesis"
"622","PA14_07600","path:pau01100","Metabolic pathways"
"623","PA14_07600","path:pau01240","Biosynthesis of cofactors"
"624","PA14_07690","path:pau00920","Sulfur metabolism"
"625","PA14_07690","path:pau01100","Metabolic pathways"
"626","PA14_07690","path:pau01110","Biosynthesis of secondary metabolites"
"627","PA14_07690","path:pau01120","Microbial metabolism in diverse environments"
"628","PA14_07700","path:pau00230","Purine metabolism"
"629","PA14_07700","path:pau01100","Metabolic pathways"
"630","PA14_07740","path:pau00750","Vitamin B6 metabolism"
"631","PA14_07740","path:pau01100","Metabolic pathways"
"632","PA14_07740","path:pau01240","Biosynthesis of cofactors"
"633","PA14_07780","path:pau00520","Amino sugar and nucleotide sugar metabolism"
"634","PA14_07780","path:pau01100","Metabolic pathways"
"635","PA14_07780","path:pau01250","Biosynthesis of nucleotide sugars"
"636","PA14_07790","path:pau00520","Amino sugar and nucleotide sugar metabolism"
"637","PA14_07790","path:pau01100","Metabolic pathways"
"638","PA14_07790","path:pau01250","Biosynthesis of nucleotide sugars"
"639","PA14_07850","path:pau02024","Quorum sensing"
"640","PA14_07860","path:pau02024","Quorum sensing"
"641","PA14_07870","path:pau02024","Quorum sensing"
"642","PA14_07890","path:pau02024","Quorum sensing"
"643","PA14_07900","path:pau02024","Quorum sensing"
"644","PA14_07910","path:pau00030","Pentose phosphate pathway"
"645","PA14_07910","path:pau00040","Pentose and glucuronate interconversions"
"646","PA14_07910","path:pau00710","Carbon fixation by Calvin cycle"
"647","PA14_07910","path:pau01100","Metabolic pathways"
"648","PA14_07910","path:pau01110","Biosynthesis of secondary metabolites"
"649","PA14_07910","path:pau01120","Microbial metabolism in diverse environments"
"650","PA14_07910","path:pau01200","Carbon metabolism"
"651","PA14_07910","path:pau01230","Biosynthesis of amino acids"
"652","PA14_07930","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"653","PA14_07930","path:pau01100","Metabolic pathways"
"654","PA14_07930","path:pau01110","Biosynthesis of secondary metabolites"
"655","PA14_07940","path:pau00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"656","PA14_07940","path:pau00405","Phenazine biosynthesis"
"657","PA14_07940","path:pau01100","Metabolic pathways"
"658","PA14_07940","path:pau01110","Biosynthesis of secondary metabolites"
"659","PA14_07940","path:pau01230","Biosynthesis of amino acids"
"660","PA14_07940","path:pau02024","Quorum sensing"
"661","PA14_07940","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"662","PA14_08340","path:pau00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"663","PA14_08340","path:pau00405","Phenazine biosynthesis"
"664","PA14_08340","path:pau01100","Metabolic pathways"
"665","PA14_08340","path:pau01110","Biosynthesis of secondary metabolites"
"666","PA14_08340","path:pau01230","Biosynthesis of amino acids"
"667","PA14_08340","path:pau02024","Quorum sensing"
"668","PA14_08340","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"669","PA14_08350","path:pau00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"670","PA14_08350","path:pau01100","Metabolic pathways"
"671","PA14_08350","path:pau01110","Biosynthesis of secondary metabolites"
"672","PA14_08350","path:pau01230","Biosynthesis of amino acids"
"673","PA14_08360","path:pau00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"674","PA14_08360","path:pau01100","Metabolic pathways"
"675","PA14_08360","path:pau01110","Biosynthesis of secondary metabolites"
"676","PA14_08360","path:pau01230","Biosynthesis of amino acids"
"677","PA14_08370","path:pau02020","Two-component system"
"678","PA14_08370","path:pau02024","Quorum sensing"
"679","PA14_08370","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"680","PA14_08390","path:pau00270","Cysteine and methionine metabolism"
"681","PA14_08390","path:pau00330","Arginine and proline metabolism"
"682","PA14_08390","path:pau01100","Metabolic pathways"
"683","PA14_08390","path:pau01110","Biosynthesis of secondary metabolites"
"684","PA14_08400","path:pau00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"685","PA14_08400","path:pau01100","Metabolic pathways"
"686","PA14_08400","path:pau01110","Biosynthesis of secondary metabolites"
"687","PA14_08400","path:pau01240","Biosynthesis of cofactors"
"688","PA14_08460","path:pau00910","Nitrogen metabolism"
"689","PA14_08460","path:pau01100","Metabolic pathways"
"690","PA14_08470","path:pau00860","Porphyrin metabolism"
"691","PA14_08470","path:pau01100","Metabolic pathways"
"692","PA14_08470","path:pau01110","Biosynthesis of secondary metabolites"
"693","PA14_08470","path:pau01240","Biosynthesis of cofactors"
"694","PA14_08480","path:pau00220","Arginine biosynthesis"
"695","PA14_08480","path:pau01100","Metabolic pathways"
"696","PA14_08480","path:pau01110","Biosynthesis of secondary metabolites"
"697","PA14_08480","path:pau01210","2-Oxocarboxylic acid metabolism"
"698","PA14_08480","path:pau01230","Biosynthesis of amino acids"
"699","PA14_08520","path:pau00520","Amino sugar and nucleotide sugar metabolism"
"700","PA14_08520","path:pau01100","Metabolic pathways"
"701","PA14_08520","path:pau01250","Biosynthesis of nucleotide sugars"
"702","PA14_08560","path:pau00970","Aminoacyl-tRNA biosynthesis"
"703","PA14_08620","path:pau00780","Biotin metabolism"
